"EXPERT.tempo_adj","EXPERT.macrometer_ord","EXPERT.syncopate","EXPERT.accent","EXPERT.dynamics","EXPERT.ritard_accel","EXPERT.micrometer_duple","EXPERT.micrometer_triple","EXPERT.macrometer_duple","EXPERT.macrometer_triple","EXPERT.variation_rhythmic","EXPERT.variation_melodic","EXPERT.ornament","EXPERT.vibrato","EXPERT.tension","EXPERT.scale_quality_minor","TRANSCRIPTION.mean_interval","TRANSCRIPTION.distance_btwn_modal_intervals","TRANSCRIPTION.common_intervals_count","TRANSCRIPTION.stepwise_motion","TRANSCRIPTION.melodic_thirds","TRANSCRIPTION.duration_of_melodic_arcs","TRANSCRIPTION.size_of_melodic_arcs","TRANSCRIPTION.rel_strength_top_pitchcls","TRANSCRIPTION.interval_btwn_strongest_pitchcls","TRANSCRIPTION.pitch_class_variety","TRANSCRIPTION.range","TRANSCRIPTION.note_density","TRANSCRIPTION.average_note_duration","TRANSCRIPTION.modal_interval_prevalence","TRANSCRIPTION.rel_strength_modal_intervals","TRANSCRIPTION.amount_of_arpeggiation","TRANSCRIPTION.direction_of_motion","TRANSCRIPTION.modal_pitchcls_prev","TRANSCRIPTION.initial_tempo","TRANSCRIPTION.quality"
-0.257772419298586,-0.84421721536515,-1.12899575530487,-0.698099220785714,-0.636676351622559,-0.34567578382615,-0.0682615163169551,-0.688292465373569,-0.571076780437988,-0.701105207813499,-0.837941239653545,-1.58605382711799,-0.860803254743224,0.345496968211787,-2.65308060862678,-1.13691863606405,-2.00671888949178,-1.61075873630597,-2.1512366984054,-1.38043862016997,-1.39621435268074,-3.54435856648815,-2.66860945156286,-2.86043227519819,0.174573318451878,-2.21473732456377,-2.13311979874425,-1.14338930540631,1.0742677953087,3.00956243133374,-2.03260944984827,1.70541741350026,-3.61338069961748,3.50167947307341,-0.3608066446678,-0.679237540455205
-1.65152641376172,-1.44769356598102,-1.47277300951535,-0.526738742601215,0.426176311248704,-0.0752805040332504,-0.207959503198165,-0.327041549153644,-1.80281101275522,-0.323751946115714,0.866107331742739,-0.035245640602622,-0.744621220360703,-0.108290094514142,-0.992439141345357,0.0437371584758373,0.185614963862925,-0.304336904094676,1.15066148984475,1.6599704396546,0.0483106149428897,0.0864356742194851,-0.682404827267214,1.2928809264685,-0.97761058333052,-0.110019348736429,-0.934213050544929,-1.00851847235144,2.58635474003466,0.610354178026264,-1.3844058089335,-1.43887451440493,-1.05620425576904,-0.503024023456128,-1.44807002442641,-0.679237540455205
-0.297795760355804,-0.240740864749276,1.19150071061586,1.01550556105927,2.40004554229534,-0.480873423722599,-1.74463735889147,1.23837908779936,0.660657451879241,-0.701105207813499,1.33084785121445,1.36048172726121,0.649563192229549,0.458943733893269,1.0456208412273,1.41388092004065,-0.401328125002877,0.348874012010971,0.0500287604280325,-0.714143674171185,0.29211933823476,0.156038947221993,0.212868736227416,-1.44830578663152,1.71081852082841,-0.110019348736429,1.12105566065391,-0.551687965478902,-0.125820770382183,0.231465010774644,-0.734658897627612,0.700537534601725,-0.936128153212874,0.998254407298725,-0.121605385945235,1.45550901526115
-0.074135913271348,0.362735485866599,1.10555639706324,1.10118580015152,-0.636676351622559,-0.616071063619049,0.909624391851515,-0.929126409520186,0.907004298342687,-0.889781838662392,0.866107331742739,0.740158452655063,1.81138353605476,-0.221736860195624,-0.615020626054124,1.61794488452902,-1.14006750773696,-0.957547820200323,-1.05060396898868,-0.255842433629703,-1.13628193488693,-0.673178264144563,-1.0223190934634,-0.680215260136077,-1.36167188392465,1.15281143675997,1.12105566065391,0.641623924949904,-0.787272319825,0.90475957347874,-0.816875406790185,0.385231621431613,0.62376713600497,1.20361658763154,-0.273800273546882,1.45550901526115
-0.3971478187449,-1.19359826045855,-0.785218501094388,-1.29786089443146,1.03352069003228,-0.2104781439297,0.350832444326675,-0.688292465373569,-0.817423626901434,-0.512428576964606,0.711193825252168,1.82572418321582,0.0686530203169443,-0.902417454284517,-0.615020626054124,0.00302488969859974,0.847906684925732,-0.957547820200323,1.15066148984475,0.297893329264386,1.00580071714569,0.268117529522247,0.248807732704513,1.0951041389858,-0.209487982142254,0.731867841594506,0.4359660902543,-0.196749781553043,0.168689949262362,-0.896860998204926,0.0226281955304129,-0.394536617654689,0.0904876667685211,-0.839563980836547,-0.535468786021534,1.45550901526115
2.34092032296017,-0.272502777939585,1.7931109054842,0.929825321967025,1.03352069003228,-0.480873423722599,-0.766751450723005,1.11796211572606,-0.201556510742819,0.242277946430965,1.17593434472388,1.20540090860967,-1.09316732350827,-0.902417454284517,0.89465343511081,-0.524726742598925,-0.0692126124820439,-0.957547820200323,-1.05060396898868,2.3587878755972,-1.17804284925679,-0.614616666659117,-1.28430108053179,0.283664568875664,-0.97761058333052,1.57375503192544,-0.249123480145315,1.78826268306609,-0.398640799699459,0.710414884148394,-0.511793381636078,-2.25767822728843,0.382898440703649,-0.85784759095128,2.30542941683773,-0.679237540455205
-0.975995324932486,0.33097357267629,-0.35549693333129,-1.29786089443146,-0.940348541014348,-0.480873423722599,-2.02403333265389,1.7200469760926,0.291137182184072,0.430954577279857,-1.45759526561583,-1.43097300846645,-1.44171342665583,-0.902417454284517,0.819169732052563,1.61794488452902,1.97888492734033,-0.957547820200323,1.15066148984475,0.0553799831202862,2.46941589353117,0.724831080283873,1.1031732388868,0.915307127419389,1.71081852082841,-0.110019348736429,-0.762940657945026,-0.780746985030892,0.213786038602269,-1.15503201991842,1.07313128679894,0.0349309110973315,-1.50713151264276,-0.785968373192768,-1.07570437197394,1.45550901526115
-1.42833742951323,-0.0501693856074203,-0.871162814647008,-0.612418981693465,0.729848500640494,0.0599171358631994,0.909624391851515,-0.929126409520186,-0.0783830875110965,0.996984469826535,-0.373200720181831,0.274915996700452,0.184835054699465,-0.675523922921553,0.517234919819576,-1.13691863606405,0.744670243489046,-0.957547820200323,1.15066148984475,1.2056375900552,0.0413266639284717,0.321025938360151,-0.141418720801975,0.799130442876708,-1.36167188392465,0.310924246429039,1.63487283845363,0.0263326953523893,0.65859087870642,-1.12531894392978,1.16999666483683,-1.66437166290534,1.34424987750356,-1.18051799677241,-1.33298835526145,-0.679237540455205
0.058647406471424,1.0614975760534,-0.44144124688391,1.01550556105927,1.03352069003228,0.0599171358631994,0.909624391851515,-1.04954338159349,1.15335114480613,-0.701105207813499,-0.21828721369126,-0.810649733860307,0.184835054699465,0.118603436848822,0.66820232593607,-1.00573465889295,-1.24222219266892,-0.957547820200323,-1.05060396898868,-0.832357345005205,-0.663844291537331,-0.316610682397526,-0.39688328543433,1.01019463455357,-0.209487982142254,-0.951906539067365,0.607238482854204,0.406866513534545,-0.593385054017376,1.49436927156112,-1.3892586760456,1.0411895897571,-0.440804982651051,-0.131629091105567,-0.129862413880727,-0.679237540455205
-0.154182595385785,-0.208978951558967,0.847723456405384,-1.12650041624696,-0.333004162230769,-0.0752805040332504,-0.627053463841795,0.515877255359514,-0.447903357206265,1.56301436237321,-0.373200720181831,-0.65556891520877,-1.09316732350827,-0.335183625877106,-0.0866347046463969,1.52294959071547,-0.768864883774597,-0.304336904094676,0.0500287604280325,-0.56439143444084,-0.441848409569916,0.650957655659916,0.392099409078741,0.202636252564124,0.942695919640144,-0.110019348736429,-0.0778510875454108,-0.696676302072765,0.187795354333672,0.763998215023672,-0.895991953466482,0.731652777206413,-0.641526740213739,-0.152929732935143,-0.478331880229707,-0.679237540455205
